"OutdoorTemperature" "SolarRadiation" "WindSpeed" "Temperature_Indoor.T" "Conduction_wall1_outer.port_b.T" "Conduction_wall1_inner.port_b.T" "Conduction_wall1_outer.port_a.T" "Conduction_roof_outer.port_b.T" "Conduction_roof_inner.port_b.T" "Conduction_roof_outer.port_a.T" "two_single_ventilation1.Ventilation_rate.y"
289.3903036281991 0.9201103718163351 1.268176194137085 291.3322694781555 294.013053143596 292.3963544967165 290.6061864352512 290.6242840929947 290.6243025341098 290.6242654893109 0.09836198798641174
289.3903036281991 0.9201103718163351 1.268176194137085 291.3322694779954 294.0130531433158 292.3963544965097 290.6061864351777 290.6242840928531 290.6243025339683 290.6242654891693 0.09836198798543611
289.3903036280939 0.9201103750426876 1.268176194421524 291.3322694779954 294.0130531433158 292.3963544965097 290.6061864350098 290.6242840928531 290.6243025339683 290.6242654891693 0.09836198798839837
289.3876476360412 1.001574748192098 1.275317545088366 291.3283259604835 294.0059812591892 292.3911929545594 290.6001132166152 290.6209559565655 290.6209744103513 290.6209373624209 0.09841257073221674
289.3876476359467 1.00157475153154 1.275317545337463 291.3283259604835 294.0059812591892 292.3911929545594 290.600113216467 290.6209559565655 290.6209744103513 290.6209373624209 0.09841257073483489
289.3852710780107 1.085677572120113 1.281552604662424 291.3246235508703 293.9989139219311 292.3861775557668 290.5945474217073 290.6181298868029 290.6181483506999 290.6181113059949 0.09845575173744985
289.3852710780107 1.085677572120113 1.281552604662424 291.3246235507282 293.9989139216499 292.3861775555703 290.5945474216336 290.6181298867003 290.6181483505973 290.6181113058923 0.09845575173658508
289.3852710779276 1.085677575568841 1.281552604873176 291.3246235507282 293.9989139216499 292.3861775555703 290.5945474215062 290.6181298867003 290.6181483505973 290.6181113058923 0.09845575173882727
289.3831827751154 1.172316551026973 1.286811579614253 291.3211745214217 293.9918520565234 292.3813160138563 290.5895133701364 290.615832731914 290.615851203225 290.6158141683495 0.09849087597038053
289.3831827750439 1.172316554581353 1.286811579783737 291.3211745214217 293.9918520565234 292.3813160138563 290.5895133700307 290.615832731914 290.615851203225 290.6158141683495 0.09849087597221723
289.3813915483628 1.261389392339271 1.291026628035989 291.3179925643594 293.9847966376374 292.376616913106 290.5850349297673 290.614090768977 290.614109244873 290.6140722266717 0.09851732038259389
289.3813915483628 1.261389392339271 1.291026628035989 291.3179925642377 293.9847966373553 292.3766169129215 290.5850349296937 290.6140907689181 290.6141092448141 290.6140722266128 0.0985173203818534
289.3813915483033 1.26138939599597 1.291026628161349 291.3179925642377 293.9847966373553 292.3766169129215 290.5850349296109 290.6140907689181 290.6141092448141 290.6140722266128 0.09851732038325491
289.3799062187604 1.352793803483601 1.294131694152991 291.3150897079561 293.97774867566 292.3720878559901 290.5811356917952 290.6129299705225 290.6129484480414 290.6129114536017 0.09853447790334463
289.3799062187135 1.35279380723901 1.294131694231403 291.3150897079561 293.97774867566 292.3720878559901 290.5811356917362 290.6129299705225 290.6129484480414 290.6129114536017 0.09853447790428206
289.3787356073158 1.446427491886553 1.29606229757238 291.3124788923307 293.9707092276325 292.3677370102383 290.5778391670505 290.6123755091274 290.6123939851805 290.6123570218318 0.09854177557194752
289.3787356073158 1.446427491886553 1.29606229757238 291.3124788922315 293.9707092273497 292.3677370100669 290.5778391669768 290.6123755091168 290.6123939851698 290.6123570218211 0.09854177557134408
289.3787356072818 1.446427495736427 1.296062297601049 291.3124788922315 293.9707092273497 292.3677370100669 290.5778391669429 290.6123755091168 290.6123939851698 290.6123570218211 0.09854177557178986
289.3778885350366 1.542188164974721 1.296755274810552 291.3101718365221 293.963679387478 292.3635718276878 290.5751689935478 290.6124529149693 290.6124713863366 290.6124344616567 0.09853866369480337
289.3778885350158 1.542188168915793 1.296755274786725 291.3101718365221 293.963679387478 292.3635718276878 290.5751689935399 290.6124529149693 290.6124713863366 290.6124344616567 0.09853866369473116
289.3773738229301 1.639973530174699 1.296148471321628 291.3081806434565 293.956660293366 292.3596000085048 290.5731491676644 290.6131867730364 290.6132052363735 290.6131683581954 0.09852462743125245
289.3773738229301 1.639973530174699 1.296148471321628 291.3081806433821 293.9566602930826 292.359600008348 290.5731491675905 290.6131867730784 290.6132052364155 290.6131683582374 0.09852462743079968
289.3773738229231 1.639973534203458 1.296148471242554 291.3081806433821 293.9566602930826 292.359600008348 290.5731491676099 290.6131867730784 290.6132052364155 290.6131683582374 0.09852462743018386
289.3772002920041 1.739681294913078 1.294180382759499 291.3065166947273 293.9496531228794 292.3558288374756 290.5718042943768 290.6146028288135 290.6146212806426 290.6145844570664 0.09849918160647433
289.3772002920093 1.73968129983836 1.294180382561086 291.3065166947273 293.9496531228794 292.3558288374756 290.571804294442 290.6146028288135 290.6146212806426 290.6145844570665 0.09849918160479296
289.3773273600455 1.861270238499408 1.289277345457255 291.3052161992194 293.9426594051307 292.3522806087435 290.5715925895868 290.6168759218824 290.6168943577472 290.6168576123686 0.09844978686215128
289.3773273600455 1.861270238499408 1.289277345457255 291.3052161991737 293.942659404847 292.3522806086037 290.5715925895128 290.6168759219934 290.6168943578581 290.6168576124795 0.09844978686187264
289.3773273600608 1.861270245092584 1.289277345085669 291.3052161991737 293.942659404847 292.3522806086037 290.5715925896393 290.6168759219934 290.6168943578581 290.6168576124795 0.09844978685869976
289.3777051168538 2.023645045543962 1.28012960081464 291.3043467789399 293.9356812993078 292.348996681165 290.5728907403379 290.6204290133971 290.6204474264368 290.6204107965855 0.09836660827205962
289.3777051168792 2.023645053745059 1.280129600282637 291.3043467789399 293.9356812993078 292.348996681165 290.5728907405223 290.6204290133971 290.6204474264368 290.6204107965855 0.09836660826752333
289.3783283914553 2.22512228142442 1.267072181784207 291.3039603181616 293.9287212155937 292.3460090905278 290.5756087509639 290.6256983822661 290.6257167631071 290.6256802838618 0.09825339146431362
289.3783283914553 2.22512228142442 1.267072181784207 291.3039603181545 293.9287212153101 292.3460090904113 290.5756087508894 290.625698382516 290.625716763357 290.6256802841118 0.09825339146427027
289.3783283914906 2.225122291172729 1.267072181104657 291.3039603181545 293.9287212153101 292.3460090904113 290.5756087511286 290.625698382516 290.625716763357 290.6256802841118 0.09825339145850884
289.3791920128763 2.464018511518465 1.250440115390309 291.304075153482 293.9217814719133 292.3433297471817 290.5796642306244 290.6329842890989 290.633002626605 290.6329663311139 0.09811386419740424
289.3791920129213 2.464018522752382 1.250440114576187 291.304075153482 293.9217814719133 292.3433297471817 290.5796642309155 290.6329842890989 290.633002626605 290.6329663311139 0.09811386419056251
289.380290810143 2.738650301203774 1.23056772989103 291.3046877765577 293.9148642669206 292.3409574335508 290.5849804841102 290.6424789592236 290.6424972411012 290.6424611608583 0.09795173236226884
289.380290810143 2.738650301203774 1.23056772989103 291.3046877765911 293.9148642666375 292.3409574334586 290.5849804840351 290.6424789596548 290.6424972415323 290.6424611612894 0.09795173236247337
289.3802908101975 2.738650313861154 1.23056772895537 291.3046877765911 293.9148642666375 292.3409574334586 290.5849804843753 290.6424789596548 290.6424972415323 290.6424611612895 0.09795173235470014
289.3816196122818 3.047334215858029 1.207788004805732 291.3057837135653 293.9079716918353 292.338884323986 290.5914848339622 290.6543042726528 290.6543224858497 290.6542866509104 0.09777067761827743
289.3816196123456 3.047334232771313 1.207788003761531 291.3057837135653 293.9079716918353 292.338884323986 290.5914848343489 290.6543042726528 290.6543224858497 290.6542866509104 0.09777067760972138
289.3831732483187 3.458797188770038 1.182431963964389 291.3073426909704 293.9011057049681 292.3370990679598 290.599107094299 290.6688312213426 290.6688493505478 290.6688138213786 0.0975743268172391
289.3831732483187 3.458797188770038 1.182431963964389 291.3073426910422 293.9011057046857 292.337099067891 290.5991070942231 290.6688312219968 290.668849351202 290.6688138220328 0.09757432681767961
289.3831732483917 3.458797209792812 1.182431962824572 291.3073426910422 293.9011057046857 292.337099067891 290.5991070946537 290.6688312219968 290.668849351202 290.6688138220328 0.09757432680848781
289.3849465472801 3.968932059528234 1.154828112665226 291.3093534974695 293.894268163616 292.3355957038899 290.6077781752004 290.6866200771207 290.6866381036465 290.6866029384977 0.0973662877335788
289.3849465473622 3.968932082564339 1.15482811144316 291.3093534974695 293.894268163616 292.3355957038899 290.6077781756723 290.6866200771207 290.6866381036465 290.6866029384977 0.09736628772389809
289.3869343381922 4.526668071229977 1.125301920913693 291.3118020996044 293.8874607970166 292.3343665302876 290.6174287506146 290.7078443778712 290.7078622819575 290.7078275160085 0.09715002735154035
289.3869343381922 4.526668071229977 1.125301920913693 291.3118020997126 293.8874607967353 292.334366530241 290.6174287505378 290.7078443788116 290.7078622828979 290.7078275169489 0.09715002735220732
289.3869343382833 4.526668096212127 1.125301919622021 291.3118020997126 293.8874607967353 292.334366530241 290.6174287510482 290.7078443788116 290.7078622828979 290.7078275169489 0.09715002734217471
289.3891314500814 5.129997672594038 1.094175355556484 291.3146668701584 293.8806852355044 292.3333992587119 290.6279879927907 290.7324157910812 290.732433553446 290.7323992210489 0.09692879961132772
289.3891314501811 5.129997699442849 1.094175354208394 291.3146668701584 293.8806852355044 292.3333992587119 290.6279879933367 290.7324157910812 290.732433553446 290.7323992210489 0.09692879960107784
289.3915327119739 5.776913312339194 1.061766464913872 291.3179162827707 293.8739429614865 292.3326756125093 290.6393823160665 290.7602381278048 290.7602557296714 290.7602218643675 0.09670559444333175
289.3915327119739 5.776913312339194 1.061766464913872 291.3179162829114 293.8739429612068 292.3326756124828 290.6393823159888 290.7602381290199 290.7602557308866 290.7602218655826 0.09670559444420289
289.3915327120822 5.776913340984271 1.061766463521984 291.3179162829114 293.8739429612068 292.3326756124828 290.6393823165674 290.7602381290199 290.7602557308866 290.7602218655826 0.09670559443385733
289.3941329528959 6.465407439184218 1.028389020243403 291.3215195235167 293.8672353431864 292.3321776956943 290.6515341595828 290.7912296028051 290.7912470258165 290.791213660296 0.09648317323962612
289.3941329530124 6.46540746954949 1.028389018820501 291.3215195235167 293.8672353431864 292.3321776956943 290.6515341601909 290.7912296028051 290.7912470258165 290.791213660296 0.09648317322930036
289.3969270018737 7.193472501847883 0.9943522190260101 291.3254426235364 293.8605635825764 292.3318856552667 290.6643607550466 290.8252957302502 290.825312956538 290.8252801225629 0.09626402168904713
289.3969270018737 7.193472501847883 0.9943522190260101 291.3254426237046 293.8605635822983 292.3318856552573 290.6643607549677 290.825295731728 290.8253129580158 290.8252801240407 0.09626402169009302
289.3969270019984 7.193472533856706 0.9943522175847704 291.3254426237046 293.8605635822983 292.3318856552573 290.6643607556018 290.825295731728 290.8253129580158 290.8252801240407 0.0962640216798914
289.3999096879335 7.959100949048964 0.9599604556369062 291.3296559766459 293.8539287558231 292.3317822002196 290.6777729284141 290.8623542012997 290.8623712134184 290.8623389417008 0.09605037984853564
289.3999096880662 7.959100982625207 0.9599604541898398 291.3296559766459 293.8539287558231 292.3317822002196 290.6777729290702 290.8623542012997 290.8623712134184 290.8623389417009 0.09605037983855089
289.4030758401016 8.760285229506238 0.9255131654301519 291.3341283271099 293.8473317547237 292.3318489765834 290.6916738895662 290.9023042187488 290.9023209997829 290.9022893198211 0.09584419490078282
289.4030758401016 8.760285229506238 0.9255131654301519 291.3341283273007 293.8473317544474 292.3318489765883 290.6916738894863 290.9023042204764 290.9023210015105 290.9022893215486 0.09584419490197417
289.4030758402421 8.760285264568811 0.9255131639898306 291.3341283273007 293.8473317544474 292.3318489765883 290.6916738901601 290.9023042204764 290.9023210015105 290.9022893215487 0.09584419489228954
289.4064202874043 9.595017791938474 0.891304748607289 291.3388336597064 293.8407733294399 292.3320707119106 290.7059580836964 290.9450536648393 290.9450701983603 290.9450391382379 0.0956471606815453
289.4064202875524 9.595017828414882 0.8913047471857787 291.3388336597064 293.8407733294399 292.3320707119106 290.7059580843834 290.9450536648393 290.9450701983603 290.945039138238 0.09564716067222963
289.4099378588678 10.46129108506445 0.8576245804342589 291.3437444855321 293.8342540231981 292.3324311670143 290.7205100734201 290.9904853997016 290.9905016699149 290.9904712560476 0.09546067883619057
289.4099378588678 10.46129108506445 0.8576245804342589 291.3437444857414 293.8342540229239 292.3324311670311 290.720510073339 290.9904854016638 290.9905016718771 290.9904712580098 0.09546067883750209
289.4099378590234 10.46129112287221 0.8576245790438832 291.3437444857414 293.8342540229239 292.3324311670311 290.7205100740339 290.9904854016638 290.9905016718771 290.9904712580098 0.09546067882861604
289.4136233835184 11.35709755760294 0.8247571143931867 291.348838546037 293.8277742152748 292.332917169496 290.735203556266 291.0384863525177 291.0385023442477 291.0384726010997 0.09528590995210506
289.4136233836812 11.3570975966649 0.8247571130459197 291.348838546037 293.8277742152748 292.332917169496 290.7352035569631 291.0384863525177 291.0385023442477 291.0384726010997 0.09528590994369723
289.4174716903823 12.28042965827271 0.7929820846819978 291.3540918249942 293.8213340504351 292.3335143991007 290.7499005113721 291.088911346871 291.0889270457506 291.0888979954861 0.09512374502424301
289.4174716903823 12.28042965827271 0.7929820846819978 291.3540918252181 293.8213340501628 292.333514399127 290.7499005112899 291.0889113490484 291.088927047928 291.0888979976635 0.09512374502565063
289.4174716905521 12.28042969851174 0.7929820833897003 291.3540918252181 293.8213340501628 292.333514399127 290.7499005119831 291.0889113490484 291.088927047928 291.0888979976635 0.09512374501775925
289.4214776084858 13.22927983579255 0.7625748140812841 291.3594850822797 293.8149334808849 292.3342113191571 290.7644506182869 291.1416136848753 291.1416290773643 291.1416007394793 0.09497486734959182
289.4214776086625 13.22927987712253 0.7625748128559906 291.3594850822797 293.8149334808849 292.3342113191571 290.7644506189692 291.1416136848753 291.1416290773643 291.1416007394793 0.09497486734224744
289.4256359668552 14.20164053888122 0.7338066325719204 291.3649967674681 293.8085721931544 292.3349949016471 290.7786909759533 291.1964071753312 291.1964222489498 291.1963946398282 0.09483973435320681
289.4256359668552 14.20164053888122 0.7338066325719204 291.3649967677033 293.8085721928842 292.3349949016811 290.7786909758701 291.1964071776974 291.1964222513159 291.1963946421943 0.09483973435468959
289.4256359670386 14.20164058122653 0.7338066314252468 291.3649967677033 293.8085721928842 292.3349949016811 290.7786909765342 291.1964071776974 291.1964222513159 291.1963946421943 0.0948397343479131
289.4299415945166 15.1955042162575 0.7069454111893464 291.3706093351874 293.8022496483927 292.3358544273854 290.7924463049164 291.2530977773068 291.2531125206916 291.2530856531557 0.09471864878172337
289.4299415947066 15.19550425953264 0.7069454101331274 291.3706093351874 293.8022496483927 292.3358544273854 290.7924463055543 291.2530977773068 291.2531125206916 291.2530856531558 0.09471864877553055
289.4343893204965 16.20886331664016 0.6822562144263267 291.3763021624333 293.7959650108918 292.3367772135663 290.8055296942447 291.3114447336154 291.3114591367961 291.3114330195807 0.09461175041230963
289.4343893204965 16.20886331664016 0.6822562144263267 291.3763021626767 293.7959650106235 292.336777213606 290.8055296941606 291.3114447361351 291.3114591393158 291.3114330221003 0.0946117504138474
289.4343893206927 16.20886336076735 0.6822562134721656 291.3763021626767 293.7959650106235 292.336777213606 290.8055296947637 291.3114447361351 291.3114591393158 291.3114330221004 0.09461175040824886
289.438973973821 17.23971028874798 0.6600020730367482 291.3820576132764 293.7897171870607 292.3377522634482 290.8177440985434 291.3711929189922 291.371206973486 291.3711816107276 0.0945190952636657
289.4389739740233 17.23971033363865 0.6600020721964931 291.3820576132764 293.7897171870607 292.3377522634482 290.8177440991029 291.3711929189922 291.371206973486 291.3711816107277 0.09451909525866903
289.4436903835163 18.28603758129974 0.6404448773477972 291.3878540376905 293.7835047615922 292.3387660453282 290.8288846505252 291.4320343264623 291.4320480255872 291.4320234162493 0.09444065683796987
289.4436903835163 18.28603758129974 0.6404448773477972 291.3878540379387 293.7835047613257 292.3387660453714 290.8288846504403 291.4320343290885 291.4320480282134 291.4320234188755 0.09444065683954037
289.4436903837246 18.28603762687758 0.6404448766330995 291.3878540379387 293.7835047613257 292.3387660453714 290.8288846509469 291.4320343290885 291.4320480282134 291.4320234188755 0.09444065683515181
289.4485333786088 19.34583764301419 0.6238463891653236 291.3936715822257 293.7773260366395 292.3398059902538 290.8387419584972 291.4936409219689 291.4936542609713 291.49363039832 0.09437641272417416
289.4485333788228 19.34583768918906 0.6238463885881711 291.3936715822257 293.7773260366395 292.3398059902538 290.8387419589415 291.4936409219689 291.4936542609713 291.49363039832 0.09437641272040198
289.4534977881247 20.41710292261013 0.6104693680769665 291.3994853439704 293.771178983336 292.3408563695845 290.8471063812362 291.5556281555454 291.555641131935 291.5556180029808 0.09432635567596634
289.4534977881247 20.41710292261013 0.6104693680769665 291.3994853442196 293.7711789830711 292.340856369629 290.847106381151 291.5556281582182 291.5556411346077 291.5556180056536 0.09432635567754505
289.4534977883442 20.41710296930705 0.6104693676492983 291.3994853442196 293.7711789830711 292.340856369629 290.8471063815236 291.5556281582182 291.5556411346077 291.5556180056536 0.09432635567440073
289.4585784410903 21.49782586880632 0.600578805451529 291.4052709461346 293.7650612835814 292.341901653008 290.8537733056712 291.6175883005808 291.617600914276 291.6175784993151 0.094290587990177
289.4585784413151 21.49782591592949 0.6005788051857118 291.4052709461346 293.7650612835814 292.341901653008 290.8537733059632 291.6175883005808 291.617600914276 291.6175784993151 0.0942905879876796
289.4637701665318 22.58599893032154 0.594443256746104 291.4109979285583 293.758970305258 292.3429225368095 290.858549234168 291.6790580372116 291.6790702908688 291.6790485630412 0.0942693438024855
289.4637701665318 22.58599893032154 0.594443256746104 291.4109979288037 293.7589703049942 292.3429225368521 290.8585492340825 291.6790580398555 291.6790702935126 291.679048565685 0.09426934380404092
289.4637701667617 22.58599897778901 0.5944432566546377 291.4109979288037 293.7589703049942 292.3429225368521 290.8585492342855 291.6790580398555 291.6790702935126 291.6790485656851 0.09426934380221808
289.4690677934754 23.67961455587456 0.5923362599230465 291.4166351116626 293.7529031486017 292.3438991770358 290.8612584508097 291.7395522984833 291.7395641976324 291.7395431226379 0.09426309280750844
289.4690677937423 23.6796146054963 0.5923362599437857 291.4166351116626 293.7529031486017 292.3438991770358 290.8612584509775 291.7395522984833 291.7395641976324 291.7395431226379 0.09426309280589928
289.475203142852 24.82022052613664 0.5928129810787713 291.4222837151605 293.7468576773786 292.3448914012839 290.8631592402621 291.7989321534881 291.7989437046916 291.798923280567 0.094261906158248
289.475203142852 24.82022052613664 0.5928129810787713 291.4222837154073 293.7468576771154 292.3448914013276 290.8631592401768 291.798932156048 291.7989437072514 291.7989232831268 0.09426190615981253
289.4752031431865 24.82022057970039 0.5928129811392583 291.4222837154073 293.7468576771154 292.3448914013276 290.863159240369 291.798932156048 291.7989437072514 291.7989232831268 0.09426190615793305
289.482875336801 26.04855016160291 0.5942001697814897 291.4282476307468 293.7408337888038 292.3460813575656 290.8656180247631 291.8577898970711 291.8578011038816 291.8577813654786 0.09425661103199273
289.4828753372012 26.04855021897881 0.5942001698790859 291.4282476307468 293.7408337888038 292.3460813575656 290.8656180249799 291.8577898970711 291.8578011038816 291.8577813654786 0.094256611029846
289.4920301561615 27.36137422072792 0.5964335225874109 291.4347998863956 293.7348326081839 292.3476332077208 290.8686404026418 291.9169395507875 291.9169504123444 291.916931394191 0.09424904849010975
289.4920301561615 27.36137422072792 0.5964335225874109 291.4347998866935 293.7348326079215 292.3476332077954 290.8686404025569 291.9169395533827 291.9169504149397 291.9169313967862 0.09424904849199825
289.4920301566252 27.36137428180134 0.5964335227194917 291.4347998866935 293.7348326079215 292.3476332077954 290.8686404027986 291.9169395533827 291.9169504149397 291.9169313967862 0.09424904848958837
289.5026133817727 28.75546346196623 0.5994489068428939 291.4420816602573 293.7288554454312 292.3496321652545 290.8722333231251 291.9770259577405 291.9770364695417 291.9770182057927 0.09424023583298974
289.5026133822977 28.75546352659906 0.5994489070067766 291.4420816602573 293.7288554454312 292.3496321652545 290.8722333233922 291.9770259577405 291.9770364695417 291.9770182057927 0.09424023583032103
289.5145707944737 30.2275886437724 0.6031823124517174 291.4501586269851 293.7229036951089 292.3521182258386 290.8764045456726 292.038526211984 292.0385363667538 292.0385188910196 0.09423072018054507
289.5145707944737 30.2275886437724 0.6031823124517174 291.4501586273535 293.7229036948475 292.352118225956 290.8764045455882 292.0385262147142 292.0385363694841 292.0385188937499 0.09423072018288156
289.514570795058 30.22758871185392 0.6031823126447716 291.4501586273535 293.7229036948475 292.352118225956 290.8764045458811 292.0385262147142 292.0385363694841 292.0385188937499 0.0942307201799584
289.5278481751035 31.77452052460098 0.6075698070466575 291.4590640486276 293.7169788099663 292.355111986132 290.8811621611882 292.1018121849489 292.1018219732095 292.1018053184268 0.09422084822990728
289.527848175745 31.77452059598889 0.6075698072661545 291.4590640486276 293.7169788099663 292.355111986132 290.8811621615071 292.1018121849489 292.1018219732095 292.1018053184268 0.09422084822673524
289.5423913045015 33.39302986290654 0.6125474946255487 291.4688032018373 293.7110822564268 292.3586172766546 290.8865141504248 292.1671382589245 292.1671476696507 292.1671318679134 0.09421079114998621
289.5423913045015 33.39302986290654 0.6125474946255487 291.4688032022806 293.7110822561668 292.3586172768175 290.8865141503413 292.1671382618463 292.1671476725724 292.1671318708351 0.09421079115279885
289.542391305198 33.39302993747709 0.6125474948687946 291.4688032022806 293.7110822561668 292.3586172768175 290.8865141506869 292.1671382618463 292.1671476725724 292.1671318708352 0.09421079114938183
289.5581459635065 35.07988741714362 0.6180514776976409 291.4793753047102 293.7052155215827 292.362634309735 290.8924680052338 292.2346982781295 292.2347072991001 292.2346923815695 0.09420068078617772
289.5581459642559 35.07988749476446 0.618051477961898 291.4793753047102 293.7052155215827 292.362634309735 290.8924680056064 292.2346982781295 292.2347072991001 292.2346923815695 0.09420068078252114
289.575057932958 36.8318639457668 0.6240178229727577 291.490763518497 293.6993800793574 292.3671536683815 290.8990303845443 292.3046021346831 292.3046107529575 292.3045967497436 0.09419054365398764
289.575057932958 36.8318639457668 0.6240178229727577 291.4907635190143 293.699380079099 292.3671536685894 290.8990303844616 292.3046021378256 292.3046107560999 292.304596752886 0.09419054365727078
289.575057933758 36.83186402631451 0.6240178232553009 291.4907635190143 293.699380079099 292.3671536685894 290.8990303848615 292.3046021378256 292.3046107560999 292.3045967528861 0.09419054365337887
289.5930729936949 38.64573020723061 0.630382530613548 291.5029535232442 293.6935774092777 292.3721674518363 290.906206835442 292.3769294924099 292.3769376945133 292.3769246346377 0.09418041652119666
289.5930729945433 38.6457302905626 0.6303825309115657 291.5029535232442 293.6935774092777 292.3721674518363 290.9062068358696 292.3769294924099 292.3769376945133 292.3769246346377 0.0941804165170744
289.6121369265564 40.51825695998963 0.6370815070600341 291.5159180808047 293.6878089624857 292.3776600023821 290.914001544677 292.4516979964988 292.4517057687727 292.4516936800997 0.09417024643921768
289.6121369265564 40.51825695998963 0.6370815070600341 291.5159180813932 293.6878089622292 292.3776600026334 290.9140015445952 292.4516979998725 292.4517057721464 292.4516936834734 0.09417024644295408
289.6121369274511 40.51825704598571 0.6370815073707735 291.5159180813932 293.6878089622292 292.3776600026334 290.9140015450506 292.4516979998725 292.4517057721464 292.4516936834735 0.09417024643860454
289.6321955123816 42.44621496249842 0.6440505414257225 291.5296363310961 293.6820761870503 292.3836194876487 290.9224171547675 292.5289156769771 292.5289230056486 292.5289119148926 0.09416001151835163
289.6321955133203 42.44621505101667 0.6440505417463313 291.5296363310961 293.6820761870503 292.3836194876487 290.9224171552509 292.5289156769771 292.5289230056486 292.5289119148926 0.09416001151377887
289.6531945320097 44.42637497321152 0.6512252854557742 291.5440752621254 293.6763804910759 292.3900267699065 290.9314546034315 292.6085428354666 292.6085497069146 292.6085396396111 0.09414960185097104
289.6531945320097 44.42637497321152 0.6512252854557742 291.5440752627808 293.6763804908215 292.390026770199 290.9314546033509 292.6085428390709 292.608549710519 292.6085396432154 0.09414960185513481
289.6531945329903 44.42637506412164 0.6512252857834194 291.5440752627808 293.6763804908215 292.390026770199 290.9314546038624 292.6085428390709 292.608549710519 292.6085396432154 0.09414960185034135
289.6750797662798 46.45550775058351 0.6585412370301235 291.5592105815057 293.6707232732338 292.3968679374377 290.9411130247697 292.6905443653974 292.690550766141 292.6905417466882 0.09413895091184749
289.6750797672999 46.45550784375806 0.6585412373619592 291.5592105815057 293.6707232732338 292.3968679374377 290.9411130253093 292.6905443653974 292.690550766141 292.6905417466883 0.09413895090683602
289.697796996031 48.53038405306892 0.6659337271879979 291.5750058671856 293.6651058822327 292.4041217793537 290.9513896649423 292.7748467322178 292.7748526491268 292.7748447007874 0.09412790227106374
289.697796996031 48.53038405306892 0.6659337271879979 291.5750058679032 293.6651058819808 292.4041217796847 290.9513896648629 292.7748467360451 292.7748526529542 292.7748447046147 0.09412790227562468
289.6977969970883 48.53038414835603 0.6659337275210677 291.5750058679032 293.6651058819808 292.4041217796847 290.9513896654304 292.7748467360451 292.7748526529542 292.7748447046147 0.09412790227039722
289.7212920021025 50.64777463912235 0.6733379106450201 291.5914350977786 293.6595296522032 292.4117733164755 290.9622798556182 292.8613909508445 292.861396371071 292.8613895160388 0.09411635216810144
289.7212920031949 50.64777473640196 0.6733379109764548 291.5914350977786 293.6595296522032 292.4117733164755 290.9622798562136 292.8613909508445 292.861396371071 292.8613895160389 0.09411635216265868
289.7455105653335 52.80445026719831 0.6806887597699421 291.6084598694488 293.6539958583581 292.4198001122133 290.9737769925944 292.9500856358957 292.9500905470485 292.9500848064733 0.09410410445576362
289.7455105653335 52.80445026719831 0.6806887597699421 291.6084598702235 293.6539958581089 292.4198001125796 290.9737769925162 292.9500856399348 292.9500905510876 292.9500848105125 0.0941041044606897
289.7455105664586 52.80445036632638 0.6806887600967638 291.6084598702235 293.6539958581089 292.4198001125796 290.9737769931392 292.9500856399348 292.9500905510876 292.9500848105125 0.09410410445503277
289.7703984665629 54.99718169575138 0.6879210619850769 291.626053473328 293.648505757084 292.4281867363777 290.9858725681304 293.0408610570283 293.0408654470635 293.0408608411362 0.09409102366128407
289.7703984677182 54.99718179657864 0.6879210623042683 291.626053473328 293.648505757084 292.4281867363777 290.9858725687806 293.0408610570283 293.0408654470635 293.0408608411363 0.09409102365541364
289.79590148663 57.22273968323611 0.694969420552607 291.6441764580755 293.6430605378188 292.4369100792656 290.9985561995936 293.1336189492422 293.1336228066145 293.1336193546088 0.09407687993300955
289.79590148663 57.22273968323611 0.694969420552607 291.6441764589018 293.6430605375726 292.4369100796641 290.9985561995168 293.1336189534792 293.1336228108514 293.1336193588458 0.09407687993826594
289.7959014878135 57.22273978563487 0.694969420861195 291.6441764589018 293.6430605375726 292.4369100796641 290.9985562001938 293.1336189534792 293.1336228108514 293.1336193588459 0.09407687993218014
289.821965406374 59.47789498810708 0.7017682587081722 291.6628020873568 293.6376613677328 292.4459546486239 291.0118157084045 293.2282878710907 293.2282911846139 293.2282889049856 0.09406151155272675
289.8219654075831 59.47789509192995 0.701768259003097 291.6628020873568 293.6376613677328 292.4459546486239 291.0118157091078 293.2282878710907 293.2282911846139 293.2282889049856 0.09406151154642541
289.8485360066339 61.75941836881884 0.7082518271034224 291.681890492617 293.632309339951 292.4552970332055 291.0256371875057 293.3247702790983 293.3247730380816 293.3247719485236 0.09404466143527397
289.8485360066339 61.75941836881884 0.7082518271034224 291.6818904934892 293.6323093397081 292.4552970336329 291.0256371874302 293.3247702835192 293.3247730425025 293.3247719529444 0.09404466144082588
289.8485360078662 61.75941847391606 0.708251827381597 291.6818904934892 293.6323093397081 292.4552970336329 291.0256371881592 293.3247702835192 293.3247730425025 293.3247719529444 0.09404466143430773
289.8755590682489 64.06408058382593 0.7143542145205597 291.7014153248685 293.6270055226755 292.4649219218025 291.0400051167702 293.4229992982013 293.4230014922879 293.4230016098393 0.09402614793847214
289.8755590695023 64.06408069007605 0.7143542147789462 291.7014153248685 293.6270055226755 292.4649219218025 291.0400051175243 293.4229992982013 293.4230014922879 293.4230016098394 0.09402614793173364
